name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,reviews,working_hours,business_status,location_link,delivery_available,firewood_type,firewood_prep,price_range,website_available,description,firewood_type_extracted,price_extracted,price_info_available,needs_manual_review,has_firewood_delivery,has_firewood_type,has_firewood_prep,has_price_info
Quality Firewood,http://www.quality-firewood.com/,+1 978-692-3580,"109 Concord Rd, Westford, MA 01886",109 Concord Rd,Westford,01886,Massachusetts,United States of America,42.5618991,-71.4565561,101,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",OPERATIONAL,"https://www.google.com/maps/place/Quality+Firewood/@42.5618991,-71.4565561,14z/data=!4m8!1m2!2m1!1sQuality+Firewood!3m4!1s0x89e39617947c0f97:0x42242f53f930ec47!8m2!3d42.5618991!4d-71.4565561",Yes,"Oak, Firewood",Seasoned,,Yes,"Quality Firewood is a firewood provider based in Westford, Massachusetts. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Apple, Oak",Call for pricing,False,False,True,True,True,False
Lane Forest Products Inc,http://laneforest.com/,+1 541-345-9085,"820 N 42nd St, Springfield, OR 97478",820 N 42nd St,Springfield,97478,Oregon,United States of America,44.0542613,-122.9653522,101,"{""Monday"": ""7:30AM-5:30PM"", ""Tuesday"": ""7:30AM-5:30PM"", ""Wednesday"": ""7:30AM-5:30PM"", ""Thursday"": ""7:30AM-5:30PM"", ""Friday"": ""7:30AM-5:30PM"", ""Saturday"": ""7:30AM-5:30PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Lane+Forest+Products+Inc/@44.0542613,-122.9653522,14z/data=!4m8!1m2!2m1!1sLane+Forest+Products+Inc!3m4!1s0x54c0e0e95acf093b:0xb0d71d6bfe7da0ef!8m2!3d44.0542613!4d-122.9653522",Yes,Fir,,,Yes,"Lane Forest Products Inc is a firewood provider based in Springfield, Oregon. They supply fir firewood. Delivery services are offered for local and regional orders.",Fir,", .10, .75, .99",True,False,True,True,False,True
Dunham's Lawn Care LLC,http://www.dunhamslawncarellc.com/,+1 937-238-7744,"15 Mc Donough St Suite 520, Dayton, OH 45402",15 Mc Donough St Suite 520,Dayton,45402,Ohio,United States of America,39.7607861,-84.1802708,101,"{""Monday"": ""8AM-4PM"", ""Tuesday"": ""8AM-4PM"", ""Wednesday"": ""8AM-4PM"", ""Thursday"": ""8AM-4PM"", ""Friday"": ""8AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Dunham%27s+Lawn+Care+LLC/@39.7607861,-84.1802708,14z/data=!4m8!1m2!2m1!1sDunham%27s+Lawn+Care+LLC!3m4!1s0x8840844e3ba53e8f:0x2f3631dec2896dce!8m2!3d39.7607861!4d-84.1802708",Yes,Mixed hardwoods,"Seasoned, Green",,Yes,"Dunham's Lawn Care LLC is a firewood provider based in Dayton, Ohio. They supply mixed hardwoods firewood. Their wood is typically seasoned, green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Dave Leonard Tree Specialists,https://www.dlarborist.com/,+1 859-252-2529,"544 Old Frankfort Pike, Versailles, KY 40383",544 Old Frankfort Pike,Versailles,40383,Kentucky,United States of America,38.1051872,-84.6395127,101,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Dave+Leonard+Tree+Specialists/@38.105187199999996,-84.6395127,14z/data=!4m8!1m2!2m1!1sDave+Leonard+Tree+Specialists!3m4!1s0x884245a98d250b47:0xf4f6cc782fffa74!8m2!3d38.105187199999996!4d-84.6395127",No,Ash,,,Yes,"Dave Leonard Tree Specialists is a firewood provider based in Versailles, Kentucky. They supply ash firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Ash,Call for pricing,False,False,False,True,False,False
Woodchuck Firewood and Landscaping LLC,http://www.woodchuckfirewood.com/,+1 316-640-2168,"400 Industrial St, Valley Center, KS 67147",400 Industrial St,Valley Center,67147,Kansas,United States of America,37.8259322,-97.377146,102,"{""Monday"": ""12:30-3PM"", ""Tuesday"": ""9AM-5PM"", ""Wednesday"": ""9AM-4:30PM"", ""Thursday"": ""9AM-4:30PM"", ""Friday"": ""9AM-4:30PM"", ""Saturday"": ""10AM-1PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Woodchuck+Firewood+and+Landscaping+LLC/@37.8259322,-97.377146,14z/data=!4m8!1m2!2m1!1sWoodchuck+Firewood+and+Landscaping+LLC!3m4!1s0x87bae17155555555:0x9a8eed34c228f0bb!8m2!3d37.8259322!4d-97.377146",Yes,"Oak, Firewood",,,Yes,"Woodchuck Firewood and Landscaping LLC is a firewood provider based in Valley Center, Kansas. They supply oak, firewood firewood. Delivery services are offered for local and regional orders.","Apple, Oak",".00, .90",True,False,True,True,False,True
Rochester Firewood,https://rochesterfirewood.com/,+1 585-415-9510,"30 Person Pl, Rochester, NY 14606",30 Person Pl,Rochester,14606,New York,United States of America,43.1680222,-77.6785706,102,"{""Monday"": ""7AM-9PM"", ""Tuesday"": ""7AM-9PM"", ""Wednesday"": ""7AM-9PM"", ""Thursday"": ""7AM-9PM"", ""Friday"": ""7AM-9PM"", ""Saturday"": ""7AM-9PM"", ""Sunday"": ""7AM-9PM""}",OPERATIONAL,"https://www.google.com/maps/place/Rochester+Firewood/@43.168022199999996,-77.6785706,14z/data=!4m8!1m2!2m1!1sRochester+Firewood!3m4!1s0x89d6ca4074e77111:0x66fe9833d55910fc!8m2!3d43.168022199999996!4d-77.6785706",No,,,,Yes,"Rochester Firewood is a firewood provider based in Rochester, New York. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Sepulveda Building Materials,http://www.sepulveda.com/,+1 909-915-1800,"1485 S Waterman Ave, San Bernardino, CA 92408",1485 S Waterman Ave,San Bernardino,92408,California,United States of America,34.0735476,-117.2780597,102,"{""Monday"": ""6AM-4PM"", ""Tuesday"": ""6AM-4PM"", ""Wednesday"": ""6AM-4PM"", ""Thursday"": ""6AM-4PM"", ""Friday"": ""6AM-4PM"", ""Saturday"": ""6:30AM-2PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Sepulveda+Building+Materials/@34.0735476,-117.2780597,14z/data=!4m8!1m2!2m1!1sSepulveda+Building+Materials!3m4!1s0x80dcac99cdff83cd:0x851021aee6ebbee2!8m2!3d34.0735476!4d-117.2780597",No,,Green,,Yes,"Sepulveda Building Materials is a firewood provider based in San Bernardino, California. Their wood is typically green for optimal burning. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,True,False
The Mulch King LLC,http://themulchking.com/,+1 734-224-7034,"110 Smith Rd, Temperance, MI 48182",110 Smith Rd,Temperance,48182,Michigan,United States of America,41.73703,-83.5499114,102,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""10AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/The+Mulch+King+LLC/@41.73703,-83.5499114,14z/data=!4m8!1m2!2m1!1sThe+Mulch+King+LLC!3m4!1s0x883b81d548b503fd:0x82326c4035dc3eaf!8m2!3d41.73703!4d-83.5499114",No,,,,Yes,"The Mulch King LLC is a firewood provider based in Temperance, Michigan. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
Roubic Tree & Landscape LLC,https://roubictreeservice.com/,+1 440-294-8002,,,Northfield,44067,Ohio,United States of America,40.4113794,-82.2331724,102,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Roubic+Tree+%26+Landscape+LLC/@40.4113794,-82.2331724,14z/data=!4m8!1m2!2m1!1sRoubic+Tree+%26+Landscape+LLC!3m4!1s0x82359013797e07bb:0x9d979d2b95f77fb0!8m2!3d40.4113794!4d-82.2331724",No,"Oak, Pine",,,Yes,"Roubic Tree & Landscape LLC is a firewood provider based in Northfield, Ohio. They supply oak, pine firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.","Ash, Birch, Cedar, Cherry, Elm, Maple, Oak, Pine",Call for pricing,False,False,False,True,False,False
Jake's Property Services,https://jakespropertyservices.com/,+1 740-587-3945,"1618 Loudon St, Granville, OH 43023",1618 Loudon St,Granville,43023,Ohio,United States of America,40.081741,-82.5576813,102,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Jake%27s+Property+Services/@40.081741,-82.5576813,14z/data=!4m8!1m2!2m1!1sJake%27s+Property+Services!3m4!1s0x88383ff4dbe54f1d:0x79fcfab85f3f6379!8m2!3d40.081741!4d-82.5576813",Yes,"Apple, Cherry, Hickory, Maple","Seasoned, Green, Dry",,Yes,"Jake's Property Services is a firewood provider based in Granville, Ohio. They supply apple, cherry, hickory, maple firewood. Their wood is typically seasoned, green, dry for optimal burning. Delivery services are offered for local and regional orders.","Apple, Cherry, Hickory, Maple",", .00",True,False,True,True,True,True
California Firewood,http://californiafirewoodsd.com/,+1 619-697-0449,"9125 Campo Rd, Spring Valley, CA 91977",9125 Campo Rd,Spring Valley,91977,California,United States of America,32.7510548,-117.0006894,103,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/California+Firewood/@32.7510548,-117.0006894,14z/data=!4m8!1m2!2m1!1sCalifornia+Firewood!3m4!1s0x80d950b324caf4b1:0x527958835ce545e3!8m2!3d32.7510548!4d-117.0006894",Yes,"Oak, Pine, Mesquite, Firewood",Seasoned,$25 ,Yes,"California Firewood is a firewood provider based in Spring Valley, California. They supply oak, pine, mesquite, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Pricing ranges from $25 .","Mesquite, Oak, Pine, Walnut",Call for pricing,False,False,True,True,True,False
C&C Hauling/Firewood LLC,https://cchaulingfirewoodllc.com/,+ 615-478-5442,,,Nashville,37011,Tennessee,United States of America,35.72504,-88.1805805,103,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/C%26C+Hauling%2FFirewood+LLC/@35.72504,-88.18058049999999,14z/data=!4m8!1m2!2m1!1sC%26C+Hauling%2FFirewood+LLC!3m4!1s0x665a4f98af57e467:0x9aca47a53d8f540f!8m2!3d35.72504!4d-88.18058049999999",Yes,"Oak, Hickory, Firewood",Seasoned,,Yes,"C&C Hauling/Firewood LLC is a firewood provider based in Nashville, Tennessee. They supply oak, hickory, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Hickory, Oak",Call for pricing,False,False,True,True,True,False
Shep's Yard - Landscape Supply,http://www.shepsyard.com/,+1 484-302-9555,"405 W Pothouse Rd, Phoenixville, PA 19460",405 W Pothouse Rd,Phoenixville,19460,Pennsylvania,United States of America,40.1215969,-75.5353245,103,"{""Monday"": ""7AM-4PM"", ""Tuesday"": ""7AM-4PM"", ""Wednesday"": ""7AM-4PM"", ""Thursday"": ""7AM-4PM"", ""Friday"": ""7AM-4PM"", ""Saturday"": ""8AM-3PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Shep%27s+Yard+-+Landscape+Supply/@40.1215969,-75.5353245,14z/data=!4m8!1m2!2m1!1sShep%27s+Yard+-+Landscape+Supply!3m4!1s0x89c691fc77dc20ed:0x1fba6ba67aafb3f2!8m2!3d40.1215969!4d-75.5353245",Yes,"Oak, Firewood","Dry, Seasoned",,Yes,"Shep's Yard - Landscape Supply is a firewood provider based in Phoenixville, Pennsylvania. They supply oak, firewood firewood. Their wood is typically dry, seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Cherry, Hickory, Maple",Call for pricing,False,False,True,True,True,False
Tree Trimmers,https://treetrimmersllc.com/,+1 218-205-2229,"28933 Pleasant Lake Rd, Underwood, MN 56586",28933 Pleasant Lake Rd,Underwood,56586,Minnesota,United States of America,46.3596118,-95.8825304,103,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Tree+Trimmers/@46.359611799999996,-95.8825304,14z/data=!4m8!1m2!2m1!1sTree+Trimmers!3m4!1s0x52c9742dd28c0ce7:0xe53d9e1c4eb1cb33!8m2!3d46.359611799999996!4d-95.8825304",No,"Oak, Firewood",,,Yes,"Tree Trimmers is a firewood provider based in Underwood, Minnesota. They supply oak, firewood firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,False,True,False,False
Kristian Tree Service,https://kristiantreeservicenj.com/,+1 732-955-1200,"30 Marcy St, Freehold, NJ 07728",30 Marcy St,Freehold,07728,New Jersey,United States of America,40.2568972,-74.2710328,103,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/Kristian+Tree+Service/@40.2568972,-74.2710328,14z/data=!4m8!1m2!2m1!1sKristian+Tree+Service!3m4!1s0x89c3d56a9c608d3b:0x57ad4dc0de006bed!8m2!3d40.2568972!4d-74.2710328",No,"Oak, Firewood",,,Yes,"Kristian Tree Service is a firewood provider based in Freehold, New Jersey. They supply oak, firewood firewood. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",Oak,Call for pricing,False,False,False,True,False,False
Prianti Farms Inc.,http://www.priantifarmsinc.com/,+1 631-499-0772,"47 E Deer Park Rd, Dix Hills, NY 11746",47 E Deer Park Rd,Dix Hills,11746,New York,United States of America,40.8333821,-73.3362677,103,"{""Monday"": ""8AM-5:30PM"", ""Tuesday"": ""8AM-5:30PM"", ""Wednesday"": ""8AM-5:30PM"", ""Thursday"": ""8AM-5:30PM"", ""Friday"": ""8AM-5:30PM"", ""Saturday"": ""8AM-5:30PM"", ""Sunday"": ""9AM-5:30PM""}",OPERATIONAL,"https://www.google.com/maps/place/Prianti+Farms+Inc./@40.8333821,-73.3362677,14z/data=!4m8!1m2!2m1!1sPrianti+Farms+Inc.!3m4!1s0x89e82f0e025dcfaf:0x3c882417205745df!8m2!3d40.8333821!4d-73.3362677",Yes,Mixed hardwoods,,,Yes,"Prianti Farms Inc. is a firewood provider based in Dix Hills, New York. They supply mixed hardwoods firewood. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,False,False
A-1 Tree & Mulch,https://www.a1treeandmulch.com/,,,,Rosedale,21237,Maryland,United States of America,39.390871,-76.5622299,104,"{""Monday"": ""7AM-10PM"", ""Tuesday"": ""7AM-10PM"", ""Wednesday"": ""7AM-10PM"", ""Thursday"": ""7AM-10PM"", ""Friday"": ""7AM-10PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/A-1+Tree+%26+Mulch/@39.390871,-76.56222989999999,14z/data=!4m8!1m2!2m1!1sA-1+Tree+%26+Mulch!3m4!1s0x89c8088204fa25db:0x6cdf683008d5d26e!8m2!3d39.390871!4d-76.56222989999999",Yes,"Oak, Firewood",Dry,,Yes,"A-1 Tree & Mulch is a firewood provider based in Rosedale, Maryland. They supply oak, firewood firewood. Their wood is typically dry for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,True,True,False
Mulch Pros Landscape Supply,https://mulchpros.com/,+1 678-496-2743,"7404 Majors Rd, Cumming, GA 30040",7404 Majors Rd,Cumming,30040,Georgia,United States of America,34.1545211,-84.196209,105,"{""Monday"": ""8AM-5PM"", ""Tuesday"": ""8AM-5PM"", ""Wednesday"": ""8AM-5PM"", ""Thursday"": ""8AM-5PM"", ""Friday"": ""8AM-5PM"", ""Saturday"": ""8AM-5PM"", ""Sunday"": ""Closed""}",OPERATIONAL,"https://www.google.com/maps/place/Mulch+Pros+Landscape+Supply/@34.1545211,-84.196209,14z/data=!4m8!1m2!2m1!1sMulch+Pros+Landscape+Supply!3m4!1s0x88f59dd9728fffff:0x78ca4b74ec924e6d!8m2!3d34.1545211!4d-84.196209",Yes,"Pine, Firewood",,$50 ,Yes,"Mulch Pros Landscape Supply is a firewood provider based in Cumming, Georgia. They supply pine, firewood firewood. Delivery services are offered for local and regional orders. Pricing ranges from $50 .",Pine,", .00",True,False,True,True,False,True
Chicago Firewood,http://www.chicago-firewood.com/,+1 312-907-4265,"5600 N Northwest Hwy, Chicago, IL 60631",5600 N Northwest Hwy,Chicago,60631,Illinois,United States of America,41.9831038,-87.782981,105,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-5PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Chicago+Firewood/@41.983103799999995,-87.78298099999999,14z/data=!4m8!1m2!2m1!1sChicago+Firewood!3m4!1s0x880fd33002c83cef:0xac2b6ca37f1fcbc9!8m2!3d41.983103799999995!4d-87.78298099999999",No,,,,Yes,"Chicago Firewood is a firewood provider based in Chicago, Illinois. Currently, delivery services are not available. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,False,False,False,False
J. Witkowsky & Sons Tree Service LLC,https://www.jwitkowskytree.com/,+1 203-671-9662,"Branford Rd, North Branford, CT 06471",Branford Rd,North Branford,06471,Connecticut,United States of America,41.316179,-72.770511,105,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"https://www.google.com/maps/place/J.+Witkowsky+%26+Sons+Tree+Service+LLC/@41.316179,-72.770511,14z/data=!4m8!1m2!2m1!1sJ.+Witkowsky+%26+Sons+Tree+Service+LLC!3m4!1s0x89e7d5cbbf1766e9:0x4294af8fc5f2e848!8m2!3d41.316179!4d-72.770511",Yes,"Oak, Firewood",Seasoned,,Yes,"J. Witkowsky & Sons Tree Service LLC is a firewood provider based in North Branford, Connecticut. They supply oak, firewood firewood. Their wood is typically seasoned for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.","Cedar, Oak",Call for pricing,False,False,True,True,True,False
Cavacini Landscaping & Garden Center,https://www.cavacinigardencenter.com/?utm_source=google,+1 412-687-2010,"100 50th St, Pittsburgh, PA 15201",100 50th St,Pittsburgh,15201,Pennsylvania,United States of America,40.4792478,-79.9574805,105,"{""Monday"": ""9AM-6PM"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""9AM-5PM""}",OPERATIONAL,"https://www.google.com/maps/place/Cavacini+Landscaping+%26+Garden+Center/@40.479247799999996,-79.9574805,14z/data=!4m8!1m2!2m1!1sCavacini+Landscaping+%26+Garden+Center!3m4!1s0x8834f256643ab495:0x6d015098f69fd75e!8m2!3d40.479247799999996!4d-79.9574805",Yes,,Green,,Yes,"Cavacini Landscaping & Garden Center is a firewood provider based in Pittsburgh, Pennsylvania. Their wood is typically green for optimal burning. Delivery services are offered for local and regional orders. Customers are encouraged to call for current pricing.",,Call for pricing,False,False,True,False,True,False
